title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
Marvel Television's Daredevil: Born Again | Official Trailer | Disney+,"""It’s not entirely unpleasant seeing you again.""

Marvel Television’s all-new series #DaredevilBornAgain premieres March 4 at 6pm PT/9pm ET. Only on @DisneyPlus.

► Watch Marvel on Disney+:...",7xALolZzhSM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/7xALolZzhSM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/7xALolZzhSM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/7xALolZzhSM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/7xALolZzhSM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/7xALolZzhSM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/7xALolZzhSM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/7xALolZzhSM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/7xALolZzhSM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/7xALolZzhSM/3.jpg', 'width': 120, 'height': 90}]",Marvel Entertainment,UCvC4D8onUfXzvjTOM-dBfEA,https://www.youtube.com/@marvel,True,12 days ago,2025-01-15T20:12:30.444Z,"14,193,935 views",14193935,https://www.youtube.com/watch?v=7xALolZzhSM,127,2:07,False
Mickey 17 | Official Trailer 2,"He’s dying to save mankind. #Mickey17 – only in theaters March 7.

From the Academy Award-winning writer/director of “Parasite,” Bong Joon Ho, comes his next groundbreaking cinematic...",tA1s65o_kYM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/tA1s65o_kYM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/tA1s65o_kYM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/tA1s65o_kYM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/tA1s65o_kYM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/tA1s65o_kYM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/tA1s65o_kYM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/tA1s65o_kYM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/tA1s65o_kYM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/tA1s65o_kYM/3.jpg', 'width': 120, 'height': 90}]",Warner Bros. Pictures,UCjmJDM5pRKbUlVIzDYYWb6g,https://www.youtube.com/@WarnerBrosPictures,True,5 days ago,2025-01-22T20:12:30.445Z,"18,991,189 views",18991189,https://www.youtube.com/watch?v=tA1s65o_kYM,147,2:27,False
Kendrick Lamar headlines #AppleMusicHalftime | Apple Music SBLIX Halftime Show (Official Trailer),"Hip-Hop’s MVP takes the big stage, with guest performer SZA. #AppleMusicHalftime #SBLIX 

Subscribe to Apple Music: https://apple.co/AppleMusicYT

Follow Apple Music:
TikTok: https://tiktok.com/@...",Hx1pHFyCFDk,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Hx1pHFyCFDk/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Hx1pHFyCFDk/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Hx1pHFyCFDk/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Hx1pHFyCFDk/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Hx1pHFyCFDk/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Hx1pHFyCFDk/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Hx1pHFyCFDk/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Hx1pHFyCFDk/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Hx1pHFyCFDk/3.jpg', 'width': 120, 'height': 90}]",Apple Music,UCBv7HEHuVlNAELGi5XJd85Q,https://www.youtube.com/@AppleMusic,True,4 days ago,2025-01-23T20:12:30.445Z,"608,771 views",608771,https://www.youtube.com/watch?v=Hx1pHFyCFDk,31,0:31,False
THE MONKEY - Official Redband Trailer -  In Theaters February 21,"Based on the Stephen King short story, and produced by James Wan (The Conjuring, Saw), The Monkey is a new trip from Longlegs writer/director, Osgood Perkins. 

When twin brothers find a mysterious...",husMGbXEIho,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/husMGbXEIho/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/husMGbXEIho/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/husMGbXEIho/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/husMGbXEIho/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/husMGbXEIho/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/husMGbXEIho/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/husMGbXEIho/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/husMGbXEIho/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/husMGbXEIho/3.jpg', 'width': 120, 'height': 90}]",NEON,UCpy5dRhZd-JbZP4NsrnLt1w,https://www.youtube.com/@neonrated,False,11 days ago,2025-01-16T20:12:30.445Z,"14,642,172 views",14642172,https://www.youtube.com/watch?v=husMGbXEIho,133,2:13,False
Chhaava | Official Trailer | Vicky K | Rashmika M | Akshaye K | Dinesh Vijan | Laxman U | 14th Feb,"Dinesh Vijan and Maddock Films present the trailer of Hindi Cinema's biggest spectacle ever - #Chhaava

Yeh Sher Shiva ka Chhaava shor nahin karta, seedha shikaar karta hai! 

#ChhaavaTrailer...",77vRyWNqZjM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/77vRyWNqZjM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/77vRyWNqZjM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/77vRyWNqZjM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/77vRyWNqZjM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/77vRyWNqZjM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/77vRyWNqZjM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/77vRyWNqZjM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/77vRyWNqZjM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/77vRyWNqZjM/3.jpg', 'width': 120, 'height': 90}]",Maddock Films,UC-LOdiPoxninevJ0DkleCLg,https://www.youtube.com/@MaddockFilms,True,5 days ago,2025-01-22T20:12:30.445Z,"38,380,765 views",38380765,https://www.youtube.com/watch?v=77vRyWNqZjM,189,3:09,False
"Superman - Official 'Icon' TV Spot Trailer (2025) David Corenswet, Nicholas Hoult, Rachel Brosnahan","Watch the 'Icon' TV Spot for Superman, for this upcoming DCU film from director James Gunn distributed by Warner Bros. Pictures and DC Studios.

Superman stars David Corenswet in the dual...",ocbVXOAhO_k,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ocbVXOAhO_k/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ocbVXOAhO_k/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ocbVXOAhO_k/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ocbVXOAhO_k/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ocbVXOAhO_k/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ocbVXOAhO_k/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ocbVXOAhO_k/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ocbVXOAhO_k/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ocbVXOAhO_k/3.jpg', 'width': 120, 'height': 90}]",IGN,UCKy1dAqELo0zrOtPkf0eTMw,https://www.youtube.com/@IGN,True,23 hours ago,2025-01-26T21:12:30.445Z,"484,991 views",484991,https://www.youtube.com/watch?v=ocbVXOAhO_k,31,0:31,False
Opus | Official Trailer HD | A24,"SUBSCRIBE: http://bit.ly/A24subscribe

From writer and director Mark Anthony Green and starring Ayo Edebiri, John Malkovich, Juliette Lewis, Murray Bartlett, Amber Midthunder, Stephanie Suganami,...",5owo-kbx8X0,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/5owo-kbx8X0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/5owo-kbx8X0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/5owo-kbx8X0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/5owo-kbx8X0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/5owo-kbx8X0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/5owo-kbx8X0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/5owo-kbx8X0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/5owo-kbx8X0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/5owo-kbx8X0/3.jpg', 'width': 120, 'height': 90}]",A24,UCuPivVjnfNo4mb3Oog_frZg,https://www.youtube.com/@A24,True,6 days ago,2025-01-21T20:12:30.445Z,"1,751,499 views",1751499,https://www.youtube.com/watch?v=5owo-kbx8X0,125,2:05,False
UNTIL DAWN – Official Trailer (HD),"Can you make it until dawn? ⏳ #UntilDawnMovie is coming exclusively to theatres April 25.

Visit our site: https://untildawn.movie/ 

Follow Us on Social:
https://www.facebook.com/UntilDawnMovie...",2b3vBaINZ7w,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/2b3vBaINZ7w/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/2b3vBaINZ7w/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/2b3vBaINZ7w/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/2b3vBaINZ7w/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/2b3vBaINZ7w/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/2b3vBaINZ7w/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/2b3vBaINZ7w/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/2b3vBaINZ7w/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/2b3vBaINZ7w/3.jpg', 'width': 120, 'height': 90}]",Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,https://www.youtube.com/@sonypictures,True,11 days ago,2025-01-16T20:12:30.445Z,"1,031,265 views",1031265,https://www.youtube.com/watch?v=2b3vBaINZ7w,153,2:33,False
Jamie Bond (2025) - First Trailer | Margot Robbie,"#jamiebond #jamesbond #margotrobbie 

First ever female 007 might come to the big screen!

Editing, VFX, SFX, Thumbnail by @KHStudio please subscribe:
✅ YouTube: https://bit.ly/KHstudio
...",wVhZ2ktv-S0,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/wVhZ2ktv-S0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/wVhZ2ktv-S0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/wVhZ2ktv-S0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/wVhZ2ktv-S0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/wVhZ2ktv-S0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/wVhZ2ktv-S0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/wVhZ2ktv-S0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/wVhZ2ktv-S0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/wVhZ2ktv-S0/3.jpg', 'width': 120, 'height': 90}]",KH Studio,UCplQ6jBcw_rFBjRA-Ta0Zyg,https://www.youtube.com/@KHStudio,True,6 days ago,2025-01-21T20:12:30.445Z,"888,616 views",888616,https://www.youtube.com/watch?v=wVhZ2ktv-S0,108,1:48,False
Squid Game: Season 3 | Full Trailer | Netflix,"#SquidGame3 #SquidGameSeason3 #SquidGame

Take look at Netflix's 'Full Trailer' for Squid Game: Season 3 (2025) (More info about this video down below!)

𝗚𝗲𝘁 𝗡𝗼𝗿𝗱𝗩𝗣𝗡:...",0xj1nzxWqbo,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/0xj1nzxWqbo/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/0xj1nzxWqbo/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/0xj1nzxWqbo/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/0xj1nzxWqbo/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/0xj1nzxWqbo/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/0xj1nzxWqbo/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/0xj1nzxWqbo/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/0xj1nzxWqbo/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/0xj1nzxWqbo/3.jpg', 'width': 120, 'height': 90}]",Screen Culture,UCGA2OgjW608QEaGwxA7aRTg,https://www.youtube.com/@ScreenCultureOfficial,True,2 weeks ago,2025-01-13T20:12:30.445Z,"9,171,595 views",9171595,https://www.youtube.com/watch?v=0xj1nzxWqbo,82,1:22,False
