title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
10 FREE DEAD BOXES?! #deadgame,"😱 #DeadGame Community Event! 😱

There’s a new Box: THE DEAD BOX! And everyone can win 10 dead boxes for FREE after hitting 20 billion Takedowns together! 🪦

The Dead Box can contain...",_VwVGwNA3Xs,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/_VwVGwNA3Xs/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/_VwVGwNA3Xs/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/_VwVGwNA3Xs/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/_VwVGwNA3Xs/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/_VwVGwNA3Xs/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/_VwVGwNA3Xs/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/_VwVGwNA3Xs/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/_VwVGwNA3Xs/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/_VwVGwNA3Xs/3.jpg', 'width': 120, 'height': 90}]",Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,https://www.youtube.com/@BrawlStars,True,13 hours ago,2024-10-17T07:10:11.237Z,"7,054,911 views",7054911,https://www.youtube.com/watch?v=_VwVGwNA3Xs,146,2:26,False
SERIAL KILLER SIMULATOR | Life Eater - Part 1,"Life Eater is a game where you have to make terrible choices... while doing terrible things... to people that don't deserve it at all. But for the greater good, right? ...right?
LISTEN TO DISTRACTI...",ZBnl8R0ip0g,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ZBnl8R0ip0g/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ZBnl8R0ip0g/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ZBnl8R0ip0g/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ZBnl8R0ip0g/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ZBnl8R0ip0g/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ZBnl8R0ip0g/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ZBnl8R0ip0g/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ZBnl8R0ip0g/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ZBnl8R0ip0g/3.jpg', 'width': 120, 'height': 90}]",Markiplier,UC7_YxT-KID8kRbqZo7MyscQ,https://www.youtube.com/@markiplier,True,4 hours ago,2024-10-17T16:10:11.237Z,"218,726 views",218726,https://www.youtube.com/watch?v=ZBnl8R0ip0g,3562,59:22,False
สล็อตแมว ทุน16k บวก58k จ่ายดีไม่มีพัก!! | Lucky Neko สล็อต สล็อตเว็บตรง สล็อตpg,"สล็อตแมว ทุน16k บวก58k จ่ายดีไม่มีพัก!! | Lucky Neko สล็อต สล็อตเว็บตรง สล็อตpg

.ทๅงไป...",qBgAsZPenhs,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/qBgAsZPenhs/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/qBgAsZPenhs/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/qBgAsZPenhs/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/qBgAsZPenhs/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/qBgAsZPenhs/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/qBgAsZPenhs/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/qBgAsZPenhs/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/qBgAsZPenhs/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/qBgAsZPenhs/3.jpg', 'width': 120, 'height': 90}]",MATROTTV,UCVf5qFhOe0GXGKE8L7fGBVg,https://www.youtube.com/@salotmachin,True,13 hours ago,2024-10-17T07:10:11.237Z,"27,331 views",27331,https://www.youtube.com/watch?v=qBgAsZPenhs,374,6:14,False
Worlds 2024 - WBG vs LNG - Knockout Stage - Quarterfinals Match 1,"WORLDS 2024: MAKE THEM BELIEVE

Worlds is the pinnacle of LoL Esports competition, where for 6 weeks of thrilling, high-stakes international competition across Berlin, Paris, and London, the...",BTop1Al9trc,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/BTop1Al9trc/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/BTop1Al9trc/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/BTop1Al9trc/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/BTop1Al9trc/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/BTop1Al9trc/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/BTop1Al9trc/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/BTop1Al9trc/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/BTop1Al9trc/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/BTop1Al9trc/3.jpg', 'width': 120, 'height': 90}]",LoL Esports,UCvqRdlKsE5Q8mf8YXbdIJLw,https://www.youtube.com/@lolesports,True,Streamed 4 hours ago,2024-10-17T16:10:11.237Z,"1,332,466 views",1332466,https://www.youtube.com/watch?v=BTop1Al9trc,20151,5:35:51,False
The Sims 4 Life & Death: Official Gameplay Trailer,The Sims™ 4 Life & Death Expansion Pack* arrives Oct 31 and is available for pre-order now: https://www.ea.com/games/the-sims/the-sims-4/store/addons/the-sims-4-life-and-death-expansion-pack...,FHGZF75lTQg,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/FHGZF75lTQg/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/FHGZF75lTQg/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/FHGZF75lTQg/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/FHGZF75lTQg/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/FHGZF75lTQg/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/FHGZF75lTQg/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/FHGZF75lTQg/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/FHGZF75lTQg/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/FHGZF75lTQg/3.jpg', 'width': 120, 'height': 90}]",The Sims,UCFXKLSrT-4-Mf5TRqv40rgw,https://www.youtube.com/@TheSims,True,5 hours ago,2024-10-17T15:10:11.237Z,"180,605 views",180605,https://www.youtube.com/watch?v=FHGZF75lTQg,307,5:07,False
Our Best Game EVER! Wheel of CUT! Ep. #18,"holy guacamole dude... this team is dummy stoopid cracked (kay adams please respond to my dm i know you ready my wheel of cut descriptions please)

wow, you stud - thanks for clicking this...",tOEgQ0cxNhQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/tOEgQ0cxNhQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/tOEgQ0cxNhQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/tOEgQ0cxNhQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/tOEgQ0cxNhQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/tOEgQ0cxNhQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/tOEgQ0cxNhQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/tOEgQ0cxNhQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/tOEgQ0cxNhQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/tOEgQ0cxNhQ/3.jpg', 'width': 120, 'height': 90}]",MMG,UCaYxyR9mzVlTrOOyZD0XAmA,https://www.youtube.com/@MMG69,True,21 hours ago,2024-10-16T23:10:11.237Z,"290,974 views",290974,https://www.youtube.com/watch?v=tOEgQ0cxNhQ,1218,20:18,False
DEMON KING wants to MARRY me!,"And that’s why you always say yes if a demon asks to marry you!
💜 Come take a look at my merch! 💜 https://aphmeow.com/
► Instagram: https://www.instagram.com/aphmau_ 

====. * ･...",olVNC7ALSlg,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/olVNC7ALSlg/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/olVNC7ALSlg/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/olVNC7ALSlg/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/olVNC7ALSlg/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/olVNC7ALSlg/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/olVNC7ALSlg/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/olVNC7ALSlg/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/olVNC7ALSlg/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/olVNC7ALSlg/3.jpg', 'width': 120, 'height': 90}]",Aphmau,UCzYfz8uibvnB7Yc1LjePi4g,https://www.youtube.com/@Aphmau,True,23 hours ago,2024-10-16T21:10:11.237Z,"674,884 views",674884,https://www.youtube.com/watch?v=olVNC7ALSlg,1105,18:25,False
DRAGON BALL: Sparking! ZERO – Season Pass DLC 2 Teaser Trailer,"Introducing SEASON PASS DLC 2 playable characters from Dragon Ball DAIMA, coming soon to DRAGON BALL: Sparking! ZERO.
🟣 Vegeta (Mini)
🟡 Glorio
🟣 & more...
Stay tuned for further updates!...",_N0h9aJrBDc,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/_N0h9aJrBDc/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/_N0h9aJrBDc/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/_N0h9aJrBDc/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/_N0h9aJrBDc/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/_N0h9aJrBDc/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/_N0h9aJrBDc/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/_N0h9aJrBDc/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/_N0h9aJrBDc/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/_N0h9aJrBDc/3.jpg', 'width': 120, 'height': 90}]",Bandai Namco Entertainment America,UC_ntXHv-XdKCD7CPynVvnQw,https://www.youtube.com/@BandaiNamcoAmerica,True,3 hours ago,2024-10-17T17:10:11.237Z,"76,326 views",76326,https://www.youtube.com/watch?v=_N0h9aJrBDc,21,0:21,False
The Highest Rated Trading Card Shop in America,"I want my store to be the very best.

BIGMODE store https://bigmode.com/shop",cAuNkrsblt0,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/cAuNkrsblt0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/cAuNkrsblt0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/cAuNkrsblt0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/cAuNkrsblt0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/cAuNkrsblt0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/cAuNkrsblt0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/cAuNkrsblt0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/cAuNkrsblt0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/cAuNkrsblt0/3.jpg', 'width': 120, 'height': 90}]",videogamedunkey,UCsvn_Po0SmunchJYOWpOxMg,https://www.youtube.com/@videogamedunkey,True,1 day ago,2024-10-16T20:10:11.237Z,"709,448 views",709448,https://www.youtube.com/watch?v=cAuNkrsblt0,553,9:13,False
Who Killed Barry?!?,"🕹️ Play Who Killed Barry: https://allout.game/play

Friends in the Video
⭑ @Nicovald 
⭑ @sigils  
⭑ @PatP_ 
⭑ @Zud 
⭑ @helloiamkate 
⭑ @BiffleWiffle 
⭑ @Lookumz 

• Video...",PX3YqLCscmA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/PX3YqLCscmA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/PX3YqLCscmA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/PX3YqLCscmA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/PX3YqLCscmA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/PX3YqLCscmA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/PX3YqLCscmA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/PX3YqLCscmA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/PX3YqLCscmA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/PX3YqLCscmA/3.jpg', 'width': 120, 'height': 90}]",SSundee,UCke6I9N4KfC968-yRcd5YRg,https://www.youtube.com/@SSundee,True,22 hours ago,2024-10-16T22:10:11.237Z,"556,974 views",556974,https://www.youtube.com/watch?v=PX3YqLCscmA,1105,18:25,False
