title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
THE AMAZING DIGITAL CIRCUS - Ep 3: The Mystery Of Mildenhall Manor,"The gang are back together to go on their next SPOOKY adventure. Kinger gets a shotgun! Zooble goes to therapy! Pomni goes to hell! So much fun awaits!!!!!

ALSO, a whole new line of Digital...",bKjfw77cxeQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/bKjfw77cxeQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/bKjfw77cxeQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/bKjfw77cxeQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/bKjfw77cxeQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/bKjfw77cxeQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/bKjfw77cxeQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/bKjfw77cxeQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/bKjfw77cxeQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/bKjfw77cxeQ/3.jpg', 'width': 120, 'height': 90}]",GLITCH,UCn_FAXem2-e3HQvmK-mOH4g,https://www.youtube.com/@GLITCH,True,1 day ago,2024-10-05T20:09:10.098Z,"20,444,084 views",20444084,https://www.youtube.com/watch?v=bKjfw77cxeQ,1483,24:43,False
Fortnite's DOOM EVENT Explained!,"Fortnite's DOOM EVENT Explained!
Item Shop Code: T5G #UseCodeT5G #fortnite #epicpartner 

Follow us on Instagram & Twitter to be informed when we post:
https://twitter.com/Top5Gamingx
https://www.i...",WZh52jwNu2o,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/WZh52jwNu2o/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/WZh52jwNu2o/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/WZh52jwNu2o/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/WZh52jwNu2o/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/WZh52jwNu2o/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/WZh52jwNu2o/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/WZh52jwNu2o/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/WZh52jwNu2o/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/WZh52jwNu2o/3.jpg', 'width': 120, 'height': 90}]",Top5Gaming,UCYn6CZe5UGIyPe9WJb0pTrg,https://www.youtube.com/@T5G,True,23 hours ago,2024-10-05T21:09:10.098Z,"1,152,599 views",1152599,https://www.youtube.com/watch?v=WZh52jwNu2o,649,10:49,False
🔴LIVE! - FORTNITE *END OF DOOM* LIVE EVENT!,"New Fortnite End of Doom live event with Iron Man gameplay live stream with Typical Gamer!
🔴🔵 Play SUPER Red vs Blue! Search ""SUPER"" on Fortnite or use code ► 2786-2114-8349
❤️...",zmyv67CPbnU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/zmyv67CPbnU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/zmyv67CPbnU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/zmyv67CPbnU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/zmyv67CPbnU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/zmyv67CPbnU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/zmyv67CPbnU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/zmyv67CPbnU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/zmyv67CPbnU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/zmyv67CPbnU/3.jpg', 'width': 120, 'height': 90}]",Typical Gamer,UC2wKfjlioOCLP4xQMOWNcgg,https://www.youtube.com/@TypicalGamer,True,Streamed 23 hours ago,2024-10-05T21:09:10.098Z,"1,554,974 views",1554974,https://www.youtube.com/watch?v=zmyv67CPbnU,14321,3:58:41,False
Playing real BANNED Roblox games.,"Today I play real Roblox games that are banned or to be banned possibly. hopefully not in some cases
USE STAR CODE FLAMINGO WHEN BUYING ROBUX",u4Otjpa7U0k,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/u4Otjpa7U0k/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/u4Otjpa7U0k/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/u4Otjpa7U0k/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/u4Otjpa7U0k/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/u4Otjpa7U0k/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/u4Otjpa7U0k/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/u4Otjpa7U0k/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/u4Otjpa7U0k/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/u4Otjpa7U0k/3.jpg', 'width': 120, 'height': 90}]",Flamingo,UCm-X6o81nRsXQTmqpyArkBQ,https://www.youtube.com/@flamingo,True,16 hours ago,2024-10-06T04:09:10.098Z,"668,411 views",668411,https://www.youtube.com/watch?v=u4Otjpa7U0k,517,8:37,False
New END OF *DOCTOR DOOM* LIVE EVENT!,"Fortnite Doom Live Event Chapter 5, Season 4 gameplay with Typical Gamer!
❤️ SUBSCRIBE & CLICK THE BELL! 🔔

MY GAMES in FORTNITE!
🔴 PLAY SUPER RED vs BLUE ► 2786-2114-8349
🔵...",EDyhomvhFOE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/EDyhomvhFOE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/EDyhomvhFOE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/EDyhomvhFOE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/EDyhomvhFOE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/EDyhomvhFOE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/EDyhomvhFOE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/EDyhomvhFOE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/EDyhomvhFOE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/EDyhomvhFOE/3.jpg', 'width': 120, 'height': 90}]",TG Plays,UCqVCSWnuOSPm26orvNDTuWQ,https://www.youtube.com/@TGplays,True,19 hours ago,2024-10-06T01:09:10.098Z,"637,149 views",637149,https://www.youtube.com/watch?v=EDyhomvhFOE,695,11:35,False
Game Theory: Was FNAF's Final Mystery REALLY That Simple?,"*SUBSCRIBE* If You AGREE With Hyperdroid
Don't miss a Game Theory! ► https://www.youtube.com/@GameTheory/?sub_confirmation=1

A few weeks ago fellow FNAF theorist @HyperDroid made a video...",qugT3ntqRkw,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/qugT3ntqRkw/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/qugT3ntqRkw/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/qugT3ntqRkw/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/qugT3ntqRkw/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/qugT3ntqRkw/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/qugT3ntqRkw/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/qugT3ntqRkw/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/qugT3ntqRkw/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/qugT3ntqRkw/3.jpg', 'width': 120, 'height': 90}]",The Game Theorists,UCo_IB5145EVNcf8hw1Kku7w,https://www.youtube.com/@GameTheory,True,1 day ago,2024-10-05T20:09:10.098Z,"1,275,684 views",1275684,https://www.youtube.com/watch?v=qugT3ntqRkw,1245,20:45,False
DRAGON BALL Sparking! ZERO - Goku (Mini) Trailer,"Introducing Goku (Mini)'s Ultimate Attack: Power Pole Rush. Pre-Order DRAGON BALL: Sparking! ZERO to get Goku (Mini) for free: https://www.bnent.eu/PreorderDBSZ

After the game releases, the...",WRetQBWkkNM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/WRetQBWkkNM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/WRetQBWkkNM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/WRetQBWkkNM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/WRetQBWkkNM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/WRetQBWkkNM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/WRetQBWkkNM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/WRetQBWkkNM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/WRetQBWkkNM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/WRetQBWkkNM/3.jpg', 'width': 120, 'height': 90}]",Bandai Namco Entertainment America,UC_ntXHv-XdKCD7CPynVvnQw,https://www.youtube.com/@BandaiNamcoAmerica,True,16 hours ago,2024-10-06T04:09:10.098Z,"415,053 views",415053,https://www.youtube.com/watch?v=WRetQBWkkNM,33,0:33,False
Worlds 2024 - Swiss Stage - Round 3 - Day 2,"WORLDS 2024: MAKE THEM BELIEVE

Worlds is the pinnacle of LoL Esports competition, where for 6 weeks of thrilling, high-stakes international competition across Berlin, Paris, and London, the...",l9TcV3SUDaM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/l9TcV3SUDaM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/l9TcV3SUDaM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/l9TcV3SUDaM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/l9TcV3SUDaM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/l9TcV3SUDaM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/l9TcV3SUDaM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/l9TcV3SUDaM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/l9TcV3SUDaM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/l9TcV3SUDaM/3.jpg', 'width': 120, 'height': 90}]",LoL Esports,UCvqRdlKsE5Q8mf8YXbdIJLw,https://www.youtube.com/@lolesports,True,Streamed 4 hours ago,2024-10-06T16:09:10.098Z,"1,418,263 views",1418263,https://www.youtube.com/watch?v=l9TcV3SUDaM,19181,5:19:41,False
"สล็อตหมูสามตัว ทุน15k บวก290k เบท50,100หวานเจี๊ยบ!! | Three Crazy Piggies สล็อต สล็อตเว็บตรง สล็อตpg","สล็อตหมูสามตัว ทุน15k บวก290k เบท50,100หวานเจี๊ยบ!! | Three Crazy Piggies สล็อต สล็อตเว็บตรง...",e5SwCDgRBio,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/e5SwCDgRBio/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/e5SwCDgRBio/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/e5SwCDgRBio/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/e5SwCDgRBio/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/e5SwCDgRBio/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/e5SwCDgRBio/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/e5SwCDgRBio/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/e5SwCDgRBio/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/e5SwCDgRBio/3.jpg', 'width': 120, 'height': 90}]",MATROTTV,UCVf5qFhOe0GXGKE8L7fGBVg,https://www.youtube.com/@salotmachin,True,8 hours ago,2024-10-06T12:09:10.098Z,"29,219 views",29219,https://www.youtube.com/watch?v=e5SwCDgRBio,383,6:23,False
World's Most Evil Parents! Bad Parenting Story...,"KREW plays Bad Parenting Story... and it's TRAUMATIZING!
Subscribe & never miss a video! http://bit.ly/Funneh
Watch another video! https://youtu.be/xm4vH-A-d2U?si=CEH38Te-f8NjN8kT

*VIDEOS!*...",dD4v0Mes47M,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/dD4v0Mes47M/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/dD4v0Mes47M/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/dD4v0Mes47M/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/dD4v0Mes47M/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/dD4v0Mes47M/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/dD4v0Mes47M/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/dD4v0Mes47M/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/dD4v0Mes47M/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/dD4v0Mes47M/3.jpg', 'width': 120, 'height': 90}]",ItsFunneh,UCUk7VggtJdo9XYTy3Z5QVAw,https://www.youtube.com/@ItsFunneh,True,1 day ago,2024-10-05T20:09:10.098Z,"860,658 views",860658,https://www.youtube.com/watch?v=dD4v0Mes47M,1978,32:58,False
